,dataset,challenge,balance_class,process_approach,imputation,patient_group,drug_group,train_test_rate,remove_low_DAS,random_state,model_id,MAE,MSE,RMSE,R2,Pearson_Correlation,Accuracy,F1-Score
194,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3333333333333333,0.326984126984127
195,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3333333333333333,0.3125763125763125
196,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3333333333333333,0.330812324929972
197,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3,0.2916236670106639
198,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.5,0.4974424552429668
199,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.4666666666666667,0.4327985739750445
200,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.4516129032258064,0.4169312169312169
201,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.2903225806451613,0.26661020139281
202,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3225806451612903,0.2505050505050505
203,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.2903225806451613,0.2784313725490197
204,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.4,0.3989139515455305
205,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.2666666666666666,0.2508098891730605
206,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3333333333333333,0.3280423280423281
207,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3666666666666666,0.2745098039215686
208,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3333333333333333,0.3292929292929292
209,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3333333333333333,0.2549450549450549
210,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4193548387096774,0.3588144935393512
211,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.5161290322580645,0.501832358674464
212,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3870967741935484,0.3909897292250233
213,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4193548387096774,0.3547237076648841
214,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3333333333333333,0.3435087719298246
215,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4333333333333333,0.3810916179337232
216,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4666666666666667,0.4427053140096618
217,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4,0.4031746031746031
218,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4,0.396911663216011
219,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.2333333333333333,0.2312060344096957
220,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4516129032258064,0.4044984255510571
221,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4193548387096774,0.4073659673659675
222,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4516129032258064,0.4465148378191856
223,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3225806451612903,0.290813239996543
224,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3,0.3020885547201337
225,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4,0.3504130697113153
226,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3666666666666666,0.3572567783094099
227,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4666666666666667,0.439912854030501
228,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3333333333333333,0.2401960784313725
229,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4333333333333333,0.4370370370370369
230,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4516129032258064,0.4287301587301588
231,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.2258064516129032,0.1916971916971916
232,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3548387096774194,0.3562929061784897
233,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4193548387096774,0.3962148962148962
234,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3333333333333333,0.2605172605172605
235,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4666666666666667,0.3865546218487394
236,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3666666666666666,0.3656565656565656
237,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3666666666666666,0.3523444160272804
238,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.3666666666666666,0.3422046552481335
239,validation,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4,0.2388888888888889
240,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.5764705882352941,0.5678618127312157
241,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.5411764705882353,0.5111251766989473
242,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.4823529411764706,0.4785161494116718
243,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,,,,,,0.4588235294117647,0.4393322524470065
244,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Logistic,,,,,,0.4117647058823529,0.3975867478774455
245,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Logistic,,,,,,0.5176470588235295,0.507094992608601
246,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base ANN,,,,,,0.3764705882352941,0.3741059141980069
247,test,classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,ANN,,,,,,0.4470588235294118,0.4098145433688101
248,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7741935483870968,0.6593406593406593
249,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7096774193548387,0.5620094191522763
250,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.8064516129032258,0.6900000000000001
251,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.8064516129032258,0.5694444444444444
252,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7666666666666667,0.4339622641509434
253,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7,0.4990723562152134
254,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7333333333333333,0.4230769230769231
255,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7666666666666667,0.5424836601307189
256,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7,0.6
257,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7,0.4990723562152134
258,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.6451612903225806,0.392156862745098
259,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7096774193548387,0.5026737967914437
260,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7741935483870968,0.6131907308377896
261,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.5806451612903226,0.3673469387755102
262,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.6666666666666666,0.4791666666666667
263,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7,0.4117647058823528
264,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.8333333333333334,0.673202614379085
265,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7666666666666667,0.4339622641509434
266,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.8,0.6400000000000001
267,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.6333333333333333,0.3877551020408163
268,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.6129032258064516,0.38
269,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.6129032258064516,0.4464285714285714
270,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.6774193548387096,0.4038461538461538
271,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7741935483870968,0.6131907308377896
272,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.8,0.5673076923076923
273,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.6666666666666666,0.3999999999999999
274,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7666666666666667,0.6103896103896105
275,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7,0.4117647058823528
276,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.8,0.6400000000000001
277,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,,,,,,0.7666666666666667,0.6103896103896105
278,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7096774193548387,0.5620094191522763
279,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7741935483870968,0.6593406593406593
280,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6451612903225806,0.392156862745098
281,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.8064516129032258,0.5694444444444444
282,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7666666666666667,0.4339622641509434
283,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6,0.3749999999999999
284,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7333333333333333,0.4230769230769231
285,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7666666666666667,0.4339622641509434
286,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6666666666666666,0.5341614906832298
287,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7,0.4990723562152134
288,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7096774193548387,0.5026737967914437
289,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6774193548387096,0.4833333333333333
290,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.8064516129032258,0.6900000000000001
291,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.5806451612903226,0.3673469387755102
292,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7666666666666667,0.6103896103896105
293,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7333333333333333,0.52
294,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7666666666666667,0.6563011456628478
295,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7666666666666667,0.4339622641509434
296,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.8,0.6400000000000001
297,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6666666666666666,0.3999999999999999
298,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6451612903225806,0.392156862745098
299,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6774193548387096,0.4833333333333333
300,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7096774193548387,0.4150943396226415
301,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7419354838709677,0.6309523809523809
302,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7666666666666667,0.5424836601307189
303,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7333333333333333,0.4230769230769231
304,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.6666666666666666,0.4791666666666667
305,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7,0.4117647058823528
306,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.7333333333333333,0.52
307,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,,,,,,0.8,0.6400000000000001
308,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.7096774193548387,0.6042553191489362
309,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.6774193548387096,0.6085858585858586
310,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.7096774193548387,0.5620094191522763
311,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.8387096774193549,0.6750524109014675
312,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.7333333333333333,0.5833333333333333
313,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.6,0.3749999999999999
314,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.6666666666666666,0.3999999999999999
315,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.6666666666666666,0.3999999999999999
316,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.6333333333333333,0.5763799743260591
317,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.7666666666666667,0.6103896103896105
318,validation,binary_classification,0,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,,,,,,0.7096774193548387,0.5620094191522763
